scraped_at,category,product_id,name,brand,variant,price_gbp,unit_price_raw,region,promo_label,status,product_url,image_url
2025-12-29 22:14:08,Single Malt,70740,Dalmunach 6 Year Old / Wulver / Exclusive to The Whisky Exchange,Dalmunach,70cl / 60%,49.96,(£57.07 per litre),Speyside,Special Offer: £20 Off!,In Stock,https://www.thewhiskyexchange.com/p/70740/dalmunach-6-year-old-wulver-exclusive-to-the-whisky-exchange,https://img.thewhiskyexchange.com/380/dmnob.06yo.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,40351,Glen Scotia 18 Year Old,Glen Scotia,70cl / 46%,106.67,(£139.93 per litre),Campbeltown,Special Offer: £30.05 Off!,In Stock,https://www.thewhiskyexchange.com/p/40351/glen-scotia-18-year-old,https://img.thewhiskyexchange.com/380/gstob.18yov1.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,2400,Glenlivet 15 Year Old / French Oak Reserve,Glenlivet,70cl / 40%,53.75,(£70.71 per litre),Speyside,Special Offer: £15 Off!,In Stock,https://www.thewhiskyexchange.com/p/2400/glenlivet-15-year-old-french-oak-reserve,https://img.thewhiskyexchange.com/380/glvob.15yov1.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,86493,Arran 10 Year Old Arran Barley,Arran,70cl / 50%,48.12,(£82.50 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/86493/arran-10-year-old-arran-barley,https://img.thewhiskyexchange.com/380/arrob.10yov8.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,66,Ardbeg 10 Year Old,Ardbeg,70cl / 46%,37.71,(£64.64 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/66/ardbeg-10-year-old,https://img.thewhiskyexchange.com/380/abgob.10yov1.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,51087,Macallan Edition No.5,Macallan,70cl / 48.5%,208.33,(£357.14 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/51087/macallan-edition-no5,https://img.thewhiskyexchange.com/380/macob.non136.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,55981,Nc'nean Organic Single Malt,Nc'nean,70cl / 46%,43.12,(£73.93 per litre),Highland,Special Offer: Free Nc'nean Beeswax Candles,In Stock,https://www.thewhiskyexchange.com/p/55981/ncnean-organic-single-malt,https://img.thewhiskyexchange.com/380/ncnob.non1.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,34496,Glenfiddich Project XX / Experimental Series,Glenfiddich,70cl / 47%,46.88,(£80.36 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/34496/glenfiddich-project-xx-experimental-series,https://img.thewhiskyexchange.com/380/gfdob.non42.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,49748,Balvenie 12 Year Old / Sweet Toast Of American Oak,Balvenie,70cl / 43%,47.29,(£75.36 per litre),Speyside,Special Offer: £4 Off!,In Stock,https://www.thewhiskyexchange.com/p/49748/balvenie-12-year-old-sweet-toast-of-american-oak,https://img.thewhiskyexchange.com/380/balob.12yov13.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,68597,Glenmorangie A Tale of The Forest,Glenmorangie,70cl / 46%,63.75,(£109.29 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/68597/glenmorangie-a-tale-of-the-forest,https://img.thewhiskyexchange.com/380/gmgob.non6.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,40037,Speyburn 15 Year Old,Speyburn,70cl / 46%,57.71,(£98.93 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/40037/speyburn-15-year-old,https://img.thewhiskyexchange.com/380/spbob.15yo.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,47811,Oban Bay Reserve / Game of Thrones Night's Watch,Oban,70cl / 43%,57.46,(£98.50 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/47811/oban-bay-reserve-game-of-thrones-nights-watch,https://img.thewhiskyexchange.com/380/obnob.non3.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,57481,Ledaig Rioja Cask Finish / Sinclair Series,Ledaig,70cl / 46.3%,31.88,(£54.64 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/57481/ledaig-rioja-cask-finish-sinclair-series,https://img.thewhiskyexchange.com/380/ldgob.non5.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,73481,Glenmorangie A Tale of Tokyo,Glenmorangie,70cl / 46%,61.62,(£84.21 per litre),Highland,Special Offer: £15 Off!,In Stock,https://www.thewhiskyexchange.com/p/73481/glenmorangie-a-tale-of-tokyo,https://img.thewhiskyexchange.com/380/gmgob.non64.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,2393,Glenlivet 12 Year Old Double Oak,Glenlivet,70cl / 40%,34.96,(£59.93 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/2393/glenlivet-12-year-old-double-oak,https://img.thewhiskyexchange.com/380/glvob.12yov1.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,17955,Longrow Peated,Longrow,70cl / 46%,41.62,(£71.36 per litre),Campbeltown,,In Stock,https://www.thewhiskyexchange.com/p/17955/longrow-peated,https://img.thewhiskyexchange.com/380/lgrob.non1.jpg?v=202407241
2025-12-29 22:14:08,Single Malt,12105,Caol Ila 25 Year Old,Caol Ila,70cl / 43%,187.5,(£321.43 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/12105/caol-ila-25-year-old,https://img.thewhiskyexchange.com/380/cilob.25yov2.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,85260,Ardbeg 10 Year Old Glass Pack,Ardbeg,70cl / 46%,38.29,(£65.64 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/85260/ardbeg-10-year-old-glass-pack,https://img.thewhiskyexchange.com/380/abgob.10yov26.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,48271,Tamdhu 15 Year Old / Sherry Cask Matured,Tamdhu,70cl / 46%,83.12,(£142.50 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/48271/tamdhu-15-year-old-sherry-cask-matured,https://img.thewhiskyexchange.com/380/tamob.15yov1.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,86152,Edradour 2015 / 10 Year Old / PX Small Batch / 200th Anniversary,Edradour,70cl / 46%,46.62,(£79.93 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/86152/edradour-2015-10-year-old-px-small-batch-200th-anniversary,https://img.thewhiskyexchange.com/380/edrob.2015.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,85632,Talisker 14 Year Old / Special Releases 2025,Talisker,70cl / 53.9%,116.67,(£200 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/85632/talisker-14-year-old-special-releases-2025,https://img.thewhiskyexchange.com/380/talob.14yo.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,72917,Port Askaig 8 Year Old,Port Askaig,70cl / 45.8%,41.88,(£64.21 per litre),Islay,Special Offer: £5.30 Off!,In Stock,https://www.thewhiskyexchange.com/p/72917/port-askaig-8-year-old,https://img.thewhiskyexchange.com/380/malts_por08yo.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,45608,Old Pulteney 18 Year Old,Old Pulteney,70cl / 46%,108.33,(£185.71 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/45608/old-pulteney-18-year-old,https://img.thewhiskyexchange.com/380/opnob.18yov3.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,68487,Personalised 21 Year Old Speyside Scotch Whisky,Undisclosed Distillery,70cl / 49%,145.83,(£250 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/68487/personalised-21-year-old-speyside-scotch-whisky,https://img.thewhiskyexchange.com/380/malts_twe21yov2.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,85794,Bunnahabhain 12 Year Old Cask Strength / 2025 Release,Bunnahabhain,70cl / 56.4%,70.79,(£121.36 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/85794/bunnahabhain-12-year-old-cask-strength-2025-release,https://img.thewhiskyexchange.com/380/bunob.12yov27.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,86551,Edradour 2015 / 10 Year Old / Sherry Cask 299 / Signatory,Edradour,70cl / 46%,45.79,(£78.50 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/86551/edradour-2015-10-year-old-sherry-cask-299-signatory,https://img.thewhiskyexchange.com/380/edrsig2015.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,5258,Aberfeldy 21 Year Old,Aberfeldy,70cl / 40%,133.33,(£228.57 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/5258/aberfeldy-21-year-old,https://img.thewhiskyexchange.com/380/abfob.21yo.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,68804,Glentauchers 2009 / 13 Year Old / Sherry Cask /Signatory for The Whisky Exchange,Glentauchers,70cl / 64.1%,95.0,(£162.86 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/68804/glentauchers-2009-13-year-old-sherry-cask-signatory-for-the-whisky-exchange,https://img.thewhiskyexchange.com/380/gtasig2009.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,84860,Ardbeg Smokiverse / Ardbeg Day 2025,Ardbeg,70cl / 48.3%,74.96,(£128.50 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/84860/ardbeg-smokiverse-ardbeg-day-2025,https://img.thewhiskyexchange.com/380/abgob.non57.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,64107,Caol Ila 24 Year Old / 175th Anniversary,Caol Ila,70cl / 52.1%,541.67,(£928.57 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/64107/caol-ila-24-year-old-175th-anniversary,https://img.thewhiskyexchange.com/380/cilob.24yo.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,718,Ben Nevis 10 Year Old,Ben Nevis,70cl / 46%,46.25,(£79.29 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/718/ben-nevis-10-year-old,https://img.thewhiskyexchange.com/380/bnvob.10yo.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,57908,Lagavulin Distillers Edition,Lagavulin,70cl / 43%,89.17,(£152.86 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/57908/lagavulin-distillers-edition,https://img.thewhiskyexchange.com/380/lgvob.non7.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,10992,Edradour 12 Year Old / Caledonia Selection / Sherry Cask,Edradour,70cl / 46%,52.29,(£89.64 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/10992/edradour-12-year-old-caledonia-selection-sherry-cask,https://img.thewhiskyexchange.com/380/edrob.12yo.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,29719,Benromach 15 Year Old,Benromach,70cl / 43%,61.25,(£105 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/29719/benromach-15-year-old,https://img.thewhiskyexchange.com/380/brmob.15yov1.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,2034,Glenfarclas 10 Year Old,Glenfarclas,70cl / 40%,37.92,(£60.71 per litre),Speyside,Special Offer: £3 Off!,In Stock,https://www.thewhiskyexchange.com/p/2034/glenfarclas-10-year-old,https://img.thewhiskyexchange.com/380/gfcob.10yo.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,56014,Loch Lomond 18 Year Old,Loch Lomond,70cl / 46%,74.96,(£128.50 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/56014/loch-lomond-18-year-old,https://img.thewhiskyexchange.com/380/llmob.18yov2.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,71229,Aberlour 12 Year Old Double Cask / Gift Box,Aberlour,70cl / 40%,35.79,(£61.36 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/71229/aberlour-12-year-old-double-cask-gift-box,https://img.thewhiskyexchange.com/380/ablob.12yov16.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,85827,Tormore 2009 Legacy / Bourbon Cask #4046 / Whisky Show 2025,Tormore,70cl / 55.1%,87.5,(£150 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/85827/tormore-2009-legacy-bourbon-cask-4046-whisky-show-2025,https://img.thewhiskyexchange.com/380/torob.2009.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,9141,Deanston 12 Year Old / Unchillfiltered,Deanston,70cl / 46.3%,33.96,(£58.21 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/9141/deanston-12-year-old-unchillfiltered,https://img.thewhiskyexchange.com/380/dstob.12yov2.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,10894,Benromach 10 Year Old,Benromach,70cl / 43%,34.96,(£55.64 per litre),Speyside,Special Offer: £3 Off!,In Stock,https://www.thewhiskyexchange.com/p/10894/benromach-10-year-old,https://img.thewhiskyexchange.com/380/brmob.10yo.jpg?v=202407241
2025-12-29 22:14:13,Single Malt,85677,Balvenie 2012 / 12 Year Old / Montilla Casks / A Collection of Curious Casks,Balvenie,70cl / 47.3%,53.96,(£92.50 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/85677/balvenie-2012-12-year-old-montilla-casks-a-collection-of-curious-casks,https://img.thewhiskyexchange.com/380/balob.2012.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,72943,Isle of Harris The Hearach Single Malt,Isle of Harris,70cl / 46%,51.46,(£88.21 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/72943/isle-of-harris-the-hearach-single-malt,https://img.thewhiskyexchange.com/380/harob.non1.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,40228,Kilchoman Machir Bay / 2 Glass Set,Kilchoman,70cl / 46%,44.79,(£68.21 per litre),Islay,Special Offer: £6 Off!,In Stock,https://www.thewhiskyexchange.com/p/40228/kilchoman-machir-bay-2-glass-set,https://img.thewhiskyexchange.com/380/kilob.non27.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,50725,Ledaig 18 Year Old,Ledaig,70cl / 46.3%,85.83,(£147.14 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/50725/ledaig-18-year-old,https://img.thewhiskyexchange.com/380/ldgob.18yov3.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,7620,Aberlour 18 Year Old,Aberlour,70cl / 43%,125.0,(£214.29 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/7620/aberlour-18-year-old,https://img.thewhiskyexchange.com/380/ablob.18yo.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,72309,Macallan 18 Year Old Sherry Oak / 2023 Release,Macallan,70cl / 43%,277.5,(£475.71 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/72309/macallan-18-year-old-sherry-oak-2023-release,https://img.thewhiskyexchange.com/380/macob.18yov14.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,85815,Glenturret 12 Year Old / 2025 Release,Glenturret,70cl / 46.2%,62.46,(£107.07 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/85815/glenturret-12-year-old-2025-release,https://img.thewhiskyexchange.com/380/gtuob.12yov15.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,45356,Highland Park Valknut,Highland Park,70cl / 46.8%,54.12,(£92.79 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/45356/highland-park-valknut,https://img.thewhiskyexchange.com/380/hlpob.non12.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,82895,Kilchoman Sanaig Cask Strength,Kilchoman,70cl / 57.8%,59.58,(£102.14 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/82895/kilchoman-sanaig-cask-strength,https://img.thewhiskyexchange.com/380/kilob.non60.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,86695,Secret Speyside (M) 2009 / 16 Year Old / Signatory 100 Proof Exceptional #15,Macallan,70cl / 57.1%,66.62,(£114.21 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/86695/secret-speyside-m-2009-16-year-old-signatory-100-proof-exceptional-15,https://img.thewhiskyexchange.com/380/macsig2009v3.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,5300,Balvenie 12 Year Old / Double Wood / Small Bottle,Balvenie,20cl / 40%,17.46,(£10.47 per 10cl),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/5300/balvenie-12-year-old-double-wood-small-bottle,https://img.thewhiskyexchange.com/380/balob.12yov1.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,42532,Jura 18 Year Old / Red Wine Finish,Jura,70cl / 44%,65.62,(£112.50 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/42532/jura-18-year-old-red-wine-finish,https://img.thewhiskyexchange.com/380/iojob.18yov2.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,86342,Ardnamurchan 10 Year Old / 2025 Release,Ardnamurchan,70cl / 46.8%,49.96,(£85.64 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/86342/ardnamurchan-10-year-old-2025-release,https://img.thewhiskyexchange.com/380/amcob.10yov1.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,86319,Caol Ila 2007 / 17 Year Old / Oloroso Cask 3 / Signatory,Caol Ila,70cl / 57.8%,106.67,(£182.86 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/86319/caol-ila-2007-17-year-old-oloroso-cask-3-signatory,https://img.thewhiskyexchange.com/380/cilsig2007v11.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,63274,Macallan The Harmony Collection Rich Cacao,Macallan,70cl / 44%,183.33,(£314.29 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/63274/macallan-the-harmony-collection-rich-cacao,https://img.thewhiskyexchange.com/380/macob.non161.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,2172,Glen Garioch 12 Year Old,Glen Garioch,70cl / 48%,36.88,(£63.21 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/2172/glen-garioch-12-year-old,https://img.thewhiskyexchange.com/380/ggrob.12yo.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,86550,Edradour 12 Year Old / Sherry Cask Strength / Batch 7,Edradour,70cl / 59%,62.46,(£107.07 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/86550/edradour-12-year-old-sherry-cask-strength-batch-7,https://img.thewhiskyexchange.com/380/edrob.12yov5.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,26056,Craigellachie 17 Year Old,Craigellachie,70cl / 46%,102.5,(£175.71 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/26056/craigellachie-17-year-old,https://img.thewhiskyexchange.com/380/crgob.17yo.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,49356,Glenmorangie Quinta Ruban 14 Year Old / Port Finish,Glenmorangie,70cl / 46%,39.79,(£68.21 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/49356/glenmorangie-quinta-ruban-14-year-old-port-finish,https://img.thewhiskyexchange.com/380/gmgob.14yo.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,5862,Bowmore 18 Year Old,Bowmore,70cl / 43%,110.0,(£188.57 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/5862/bowmore-18-year-old,https://img.thewhiskyexchange.com/380/bowob.18yov1.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,39915,Ardbeg An Oa,Ardbeg,70cl / 46.6%,43.75,(£75 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/39915/ardbeg-an-oa,https://img.thewhiskyexchange.com/380/abgob.non36.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,73326,Benrinnes 15 Year Old / Flora & Fauna,Benrinnes,70cl / 43%,52.92,(£90.71 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/73326/benrinnes-15-year-old-flora-fauna,https://img.thewhiskyexchange.com/380/brnob.15yo.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,7032,Glenkinchie 12 Year Old,Glenkinchie,70cl / 43%,38.75,(£66.43 per litre),Lowland,,In Stock,https://www.thewhiskyexchange.com/p/7032/glenkinchie-12-year-old,https://img.thewhiskyexchange.com/380/gkcob.12yov1.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,70795,Oban Distillers Edition,Oban,70cl / 43%,72.46,(£124.21 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/70795/oban-distillers-edition,https://img.thewhiskyexchange.com/380/obnob.non5.jpg?v=202407241
2025-12-29 22:14:18,Single Malt,83921,Edradour 2011 / 13 Year Old / Marsala Finish /Signatory for The Whisky Exchange,Edradour,70cl / 58.9%,79.12,(£135.64 per litre),Highland,Special Offer: Free Edradour Book,In Stock,https://www.thewhiskyexchange.com/p/83921/edradour-2011-13-year-old-marsala-finish-signatory-for-the-whisky-exchange,https://img.thewhiskyexchange.com/380/edrsig2011v4.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,86198,Glen Scotia 2015 Dawny Port / 10 Year Old /Thompson Bros for The Whisky Exchange,Glen Scotia,70cl / 53.3%,58.29,(£99.93 per litre),Campbeltown,,In Stock,https://www.thewhiskyexchange.com/p/86198/glen-scotia-2015-dawny-port-10-year-old-thompson-bros-for-the-whisky-exchange,https://img.thewhiskyexchange.com/380/gsttho2015.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,32496,Laphroaig Lore,Laphroaig,70cl / 48%,53.12,(£91.07 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/32496/laphroaig-lore,https://img.thewhiskyexchange.com/380/lrgob.non16.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,82933,Scapa 21 Year Old,Scapa,70cl / 50.7%,195.83,(£335.71 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/82933/scapa-21-year-old,https://img.thewhiskyexchange.com/380/scpob.21yo.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,29813,Dalwhinnie Winter's Gold,Dalwhinnie,70cl / 43%,43.12,(£73.93 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/29813/dalwhinnie-winters-gold,https://img.thewhiskyexchange.com/380/dalob.non1.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,85291,Blair Athol 2007 / 17 Year Old / 100 Proof Exceptional Edition 12 / Signatory,Blair Athol,70cl / 57.1%,63.75,(£109.29 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/85291/blair-athol-2007-17-year-old-100-proof-exceptional-edition-12-signatory,https://img.thewhiskyexchange.com/380/blasig2007v1.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,18098,Macallan Double Cask Gold,Macallan,70cl / 40%,100.0,(£171.43 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/18098/macallan-double-cask-gold,https://img.thewhiskyexchange.com/380/macob.non29.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,47802,Deanston 18 Year Old,Deanston,70cl / 46.3%,75.62,(£121.07 per litre),Highland,Special Offer: £6 Off!,In Stock,https://www.thewhiskyexchange.com/p/47802/deanston-18-year-old,https://img.thewhiskyexchange.com/380/dstob.18yov3.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,19712,Aberlour 12 Year Old Non Chill-Filtered,Aberlour,70cl / 48%,48.96,(£76.79 per litre),Speyside,Special Offer: £5 Off!,In Stock,https://www.thewhiskyexchange.com/p/19712/aberlour-12-year-old-non-chill-filtered,https://img.thewhiskyexchange.com/380/ablob.12yov10.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,6722,Singleton of Dufftown 12 Year Old,Dufftown,70cl / 40%,31.62,(£47.07 per litre),Speyside,Special Offer: £5 Off!,In Stock,https://www.thewhiskyexchange.com/p/6722/singleton-of-dufftown-12-year-old,https://img.thewhiskyexchange.com/380/dufob.12yov1.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,2078,Glenfarclas 105°,Glenfarclas,70cl / 60%,63.75,(£109.29 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/2078/glenfarclas-105,https://img.thewhiskyexchange.com/380/gfcob.non1.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,85567,Glen Scotia 2014 / 10 Year Old / Whisky Show 2025,Glen Scotia,70cl / 55.9%,73.29,(£125.64 per litre),Campbeltown,,In Stock,https://www.thewhiskyexchange.com/p/85567/glen-scotia-2014-10-year-old-whisky-show-2025,https://img.thewhiskyexchange.com/380/gstob.2014.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,56100,Benriach The Twelve / 12 Year Old,Benriach,70cl / 46%,38.29,(£59.93 per litre),Speyside,Special Offer: £4 Off!,In Stock,https://www.thewhiskyexchange.com/p/56100/benriach-the-twelve-12-year-old,https://img.thewhiskyexchange.com/380/bnrob.12yov9.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,85672,Octomore Edition 16.2 / 5 Year Old / Scottish Barley,Octomore,70cl / 58.1%,129.17,(£221.43 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/85672/octomore-edition-162-5-year-old-scottish-barley,https://img.thewhiskyexchange.com/380/octob.05yov34.jpg?v=202407241
2025-12-29 22:14:21,Single Malt,10302,Caol Ila Distillers Edition,Caol Ila,70cl / 43%,71.46,(£122.50 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/10302/caol-ila-distillers-edition,https://img.thewhiskyexchange.com/380/cilob.non4.jpg?v=202407241
